"meth_ind","exp_ind","pearson","pval","sam_size","h2_expression","h2_methylation","rg","rg_se","same_chromosome","qtls_status","dist"
"cg15454110","ILMN_2098126",-0.345186114311218,1.84504494919141e-13,421,0.308,0.3236472946,-0.354844,0.23869,FALSE,NA,NA
"cg15485700","ILMN_1731233",0.341020703315735,3.78474302806349e-13,421,0.394,0.2932932933,0.54819,0.156065,FALSE,NA,NA
"cg15485700","ILMN_1773352",0.336803793907166,7.74233264137232e-13,421,0.311,0.2932932933,0.321956,0.232797,FALSE,NA,NA
"cg15485700","ILMN_2098126",0.337201207876205,7.24090902379691e-13,421,0.308,0.2932932933,0.619561,0.263575,FALSE,NA,NA
"cg15506890","ILMN_1693317",-0.368483036756516,2.4751310546458e-15,422,0.301,0.813306852,-0.834307,0.167681,TRUE,TRUE,3955
"cg15526708","ILMN_1658399",0.328941076993942,2.68677778914067e-12,422,0.301,0.378757515,0.328889,0.170173,FALSE,NA,NA
"cg15537850","ILMN_1710752",-0.515296041965485,1.90498749031484e-31,422,0.316,0.6886517944,-0.781829,0.06522,TRUE,TRUE,4034
"cg15541040","ILMN_1693317",-0.355564206838608,3.14157969477982e-14,420,0.301,0.8359840954,-0.778729,0.169346,TRUE,TRUE,3703
"cg15563070","ILMN_1773352",-0.321617901325226,8.75804983298466e-12,422,0.311,0.4869215292,-0.251906,0.184775,FALSE,NA,NA
"cg15570656","ILMN_1656670",0.36949896812439,2.03912247049069e-15,422,0.208,0.783810464,0.478989,0.076756,TRUE,TRUE,NA
"cg15588215","ILMN_1731233",0.334206253290176,1.12488113751197e-12,422,0.394,0.3801404213,0.325881,0.158234,FALSE,NA,NA
"cg15658306","ILMN_1731233",0.322640419006348,7.44107089078166e-12,422,0.394,0.4737903226,0.346467,0.127136,FALSE,NA,NA
"cg15671450","ILMN_1656670",-0.439321517944336,4.95854338468609e-22,422,0.208,0.9338624339,-0.579868,0.066464,TRUE,TRUE,NA
"cg15671450","ILMN_1666078",-0.349105924367905,8.67866182114509e-14,422,0.399,0.9338624339,-0.423657,0.057795,TRUE,TRUE,36884
"cg15691199","ILMN_1658399",0.338765561580658,5.2165378658815e-13,422,0.301,0.3921765296,0.183602,0.162846,FALSE,NA,NA
"cg15694715","ILMN_1658399",0.345477879047394,1.75373340248819e-13,421,0.301,0.4079207921,0.399201,0.142951,FALSE,NA,NA
"cg15696906","ILMN_1731233",0.349541664123535,8.03427950897092e-14,422,0.394,0.4878787879,0.315954,0.126727,FALSE,NA,NA
"cg15703690","ILMN_1731233",0.348287016153336,1.00293183159544e-13,422,0.394,0.4984863774,0.411177,0.114923,FALSE,NA,NA
"cg15708526","ILMN_1656670",0.364094346761703,5.6684637228355e-15,422,0.208,0.8214285714,0.451767,0.075046,TRUE,TRUE,NA
"cg15711288","ILMN_2352097",-0.346578419208527,1.35427598692587e-13,422,0.37,0.4254473161,-0.453676,0.134951,FALSE,NA,NA
"cg15711288","ILMN_1731233",-0.351541519165039,5.6292909589687e-14,422,0.394,0.4254473161,-0.361884,0.124801,FALSE,NA,NA
"cg15729154","ILMN_2382505",-0.44158661365509,4.45041174148907e-22,418,0.282,0.7555780933,-0.773654,0.096575,TRUE,TRUE,18757
"cg15731815","ILMN_1731233",0.396345466375351,9.24494960095e-18,422,0.394,0.3957915832,0.50511,0.13938,FALSE,NA,NA
"cg15752756","ILMN_1661266",0.40835964679718,6.682429316893e-17,374,0.405,0.5475247525,0.649516,0.08036,TRUE,TRUE,NA
"cg15752756","ILMN_1715169",-0.476075977087021,1.9575119089162e-25,408,0.362,0.5475247525,-0.648476,0.063044,TRUE,TRUE,86441
"cg15765251","ILMN_1790782",-0.377677470445633,4.51818404393177e-16,421,0.311,0.8415354331,-1,0.423171,TRUE,TRUE,20759
"cg15765251","ILMN_1777190",-0.496569216251373,8.2603700897503e-29,421,0.408,0.8415354331,-0.628484,0.051705,TRUE,TRUE,25493
"cg15765251","ILMN_1730307",-0.330465316772461,2.22157268264919e-12,421,0.206,0.8415354331,-0.66244,0.10933,TRUE,TRUE,16838
"cg15765251","ILMN_1800451",-0.382065415382385,1.89353194288918e-16,421,0.438,0.8415354331,-0.852984,0.159889,TRUE,TRUE,20795
"cg15772366","ILMN_2384122",0.34774723649025,1.10298788761236e-13,422,0.387,0.4388270981,0.581406,0.14796,FALSE,NA,NA
"cg15772366","ILMN_1660732",0.34693706035614,1.89723062182633e-13,416,0.308,0.4388270981,0.321787,0.218618,FALSE,NA,NA
"cg15772366","ILMN_2352097",0.37421527504921,8.21371679642742e-16,422,0.37,0.4388270981,0.460884,0.158579,FALSE,NA,NA
"cg15772366","ILMN_1731233",0.465169310569763,6.07040679345185e-25,422,0.394,0.4388270981,0.504052,0.128096,FALSE,NA,NA
"cg15772366","ILMN_2098126",0.327903836965561,3.1828290860221e-12,422,0.308,0.4388270981,0.331543,0.260046,FALSE,NA,NA
"cg15772366","ILMN_1773352",0.333947747945786,1.17449860036596e-12,422,0.311,0.4388270981,0.219231,0.221571,FALSE,NA,NA
"cg15786205","ILMN_1731233",0.347558289766312,1.14026873543611e-13,422,0.394,0.4018036072,0.440054,0.126572,FALSE,NA,NA
"cg15835747","ILMN_2098126",-0.336463630199432,7.7021171721312e-13,422,0.308,0.3856143856,-0.57683,0.199512,FALSE,NA,NA
"cg15838320","ILMN_2098126",-0.354483544826508,3.3191502617173e-14,422,0.308,0.3917421954,-0.492856,0.216118,FALSE,NA,NA
"cg15838320","ILMN_1773352",-0.335185766220093,9.54784486720373e-13,422,0.311,0.3917421954,-0.327861,0.187709,FALSE,NA,NA
"cg15838320","ILMN_1731233",-0.369569361209869,2.01187217342491e-15,422,0.394,0.3917421954,-0.468974,0.123368,FALSE,NA,NA
"cg15857329","ILMN_1710752",-0.345719993114471,1.68132894567334e-13,421,0.316,0.2695390782,-0.743988,0.153567,TRUE,TRUE,3395
"cg15858239","ILMN_1731233",0.376917451620102,5.68058959930314e-16,420,0.394,0.4390243902,0.495694,0.13137,FALSE,NA,NA
"cg15871215","ILMN_1772459",0.395915180444717,1.01236752659955e-17,422,0.321,0.8490196078,0.596004,0.067287,TRUE,TRUE,167083
"cg15894661","ILMN_3187680",-0.399307489395142,4.92879336409007e-18,422,0.354,0.4606854839,-0.662535,0.116311,TRUE,TRUE,17362
"cg15900248","ILMN_1731233",0.328976094722748,2.67142141498093e-12,422,0.394,0.527833002,0.281817,0.123891,FALSE,NA,NA
"cg15916004","ILMN_2352097",0.329199463129044,2.57546441644475e-12,422,0.37,0.5487804878,0.566461,0.124857,FALSE,NA,NA
"cg15916004","ILMN_1731233",0.39374852180481,1.59569969038615e-17,422,0.394,0.5487804878,0.578578,0.108065,FALSE,NA,NA
"cg15934804","ILMN_1813338",0.358086943626404,2.42048111129856e-13,385,0.205,0.3982035928,0.447834,0.175656,FALSE,NA,NA
"cg15934804","ILMN_2352097",0.364699393510818,5.06063330059629e-15,422,0.37,0.3982035928,0.616903,0.142003,FALSE,NA,NA
"cg15934804","ILMN_1797988",0.328722894191742,2.78441724305324e-12,422,0.294,0.3982035928,0.32846,0.231853,FALSE,NA,NA
"cg15934804","ILMN_2073184",0.340804696083069,3.68310771243798e-13,422,0.325,0.3982035928,0.487178,0.163145,FALSE,NA,NA
"cg15934804","ILMN_1731233",0.394854754209518,1.26547545057999e-17,422,0.394,0.3982035928,0.501573,0.125554,FALSE,NA,NA
"cg15934804","ILMN_1773352",0.35710084438324,2.06422379360113e-14,422,0.311,0.3982035928,0.314744,0.198524,FALSE,NA,NA
"cg15934804","ILMN_1784287",0.359244883060455,1.39396883123188e-14,422,0.352,0.3982035928,0.438461,0.174655,FALSE,NA,NA
"cg15934804","ILMN_2384122",0.351504147052765,5.66697873682328e-14,422,0.387,0.3982035928,0.595524,0.137192,FALSE,NA,NA
"cg15934804","ILMN_2098126",0.375886350870132,5.92838345852852e-16,422,0.308,0.3982035928,0.579733,0.209908,FALSE,NA,NA
"cg15934804","ILMN_1682993",0.33077484369278,1.98799326604011e-12,422,0.305,0.3982035928,0.483404,0.165064,FALSE,NA,NA
"cg15953602","ILMN_1731233",0.336631864309311,7.48674751065073e-13,422,0.394,0.4295634921,0.547117,0.121726,FALSE,NA,NA
"cg15984718","ILMN_1731233",0.359892249107361,1.23736844388109e-14,422,0.394,0.5010040161,0.473874,0.122524,FALSE,NA,NA
"cg15988970","ILMN_1812666",-0.354991436004639,9.96221098701902e-14,405,0.225,0.8386792453,-0.750302,0.137916,TRUE,TRUE,85494
"cg15989068","ILMN_1731233",0.329808950424194,2.33042966559686e-12,422,0.394,0.5099601594,0.563546,0.117894,FALSE,NA,NA
"cg16026922","ILMN_1731233",0.355132907629013,3.16578353954878e-14,421,0.394,0.4572004028,0.539449,0.116947,FALSE,NA,NA
"cg16052044","ILMN_2204664",-0.333582729101181,7.39422723023463e-12,393,0.142,0.7584789311,-1,0.268296,TRUE,TRUE,2968680
"cg16072777","ILMN_1731233",0.329554259777069,2.42992330022001e-12,422,0.394,0.3343373494,0.458332,0.160797,FALSE,NA,NA
"cg16086570","ILMN_1773352",-0.324724644422531,5.32716804377938e-12,422,0.311,0.4521224087,-0.171088,0.20796,FALSE,NA,NA
"cg16086570","ILMN_2352097",-0.327779293060303,3.24809280962828e-12,422,0.37,0.4521224087,-0.575429,0.144866,FALSE,NA,NA
"cg16086570","ILMN_1731233",-0.405466914176941,1.30331987688052e-18,422,0.394,0.4521224087,-0.543409,0.118788,FALSE,NA,NA
"cg16086570","ILMN_1864900",-0.327861219644547,3.20501612015359e-12,422,0.283,0.4521224087,-0.599284,0.15004,FALSE,NA,NA
"cg16086570","ILMN_2384122",-0.33125427365303,1.83678881695809e-12,422,0.387,0.4521224087,-0.53656,0.138581,FALSE,NA,NA
"cg16112945","ILMN_2098126",-0.321250766515732,9.28429110246041e-12,422,0.308,0.5010040161,-0.514551,0.209188,FALSE,NA,NA
"cg16112945","ILMN_1773352",-0.323395252227783,6.59489947598905e-12,422,0.311,0.5010040161,-0.312283,0.164716,FALSE,NA,NA
"cg16119835","ILMN_1731233",0.355359703302383,2.83272611163705e-14,422,0.394,0.4393179539,0.434534,0.123111,TRUE,FALSE,1768920
"cg16140253","ILMN_2098126",0.351007163524628,6.19226025665101e-14,422,0.308,0.400605449,0.363369,0.239456,FALSE,NA,NA
"cg16145915","ILMN_1694671",0.343556880950928,2.44707087409733e-13,421,0.222,0.8921755725,1,0.295957,TRUE,TRUE,6033
"cg16198315","ILMN_1731233",0.35202568769455,5.16265709032106e-14,422,0.394,0.4224924012,0.63335,0.137795,FALSE,NA,NA
"cg16232126","ILMN_1731233",0.33460944890976,1.05155222673357e-12,422,0.394,0.3869346734,0.771948,0.16488,FALSE,NA,NA
"cg16240480","ILMN_1773352",0.325911462306976,4.39864415451701e-12,422,0.311,0.3858424726,0.248074,0.20584,FALSE,NA,NA
"cg16253580","ILMN_1731233",-0.344077199697495,2.09469578867476e-13,422,0.394,0.2897102897,-0.573186,0.152745,FALSE,NA,NA
"cg16264705","ILMN_1731233",0.387623697519302,5.66332022275079e-17,422,0.394,0.4010050251,0.437039,0.134742,FALSE,NA,NA
"cg16264966","ILMN_1731233",0.385693579912186,8.39181724342497e-17,422,0.394,0.5025075226,0.521373,0.112224,FALSE,NA,NA
"cg16265932","ILMN_2098126",-0.33104881644249,1.90015932677875e-12,422,0.308,0.3416833667,-0.4468,0.238417,FALSE,NA,NA
"cg16265932","ILMN_1773352",-0.322462320327759,7.65566150601979e-12,422,0.311,0.3416833667,-0.29869,0.195938,FALSE,NA,NA
"cg16269196","ILMN_1753782",-0.400833129882812,4.67586318342125e-18,419,0.284,0.4825174825,-0.650223,0.09673,FALSE,NA,NA
"cg16269196","ILMN_2396786",-0.356659471988678,2.76602588084058e-14,419,0.326,0.4825174825,-0.640717,0.11327,FALSE,NA,NA
"cg16272981","ILMN_1773352",-0.35999122262001,1.21499746885022e-14,422,0.311,0.4733131923,-0.106332,0.187496,FALSE,NA,NA
"cg16272981","ILMN_1731233",-0.408619374036789,6.52033135271955e-19,422,0.394,0.4733131923,-0.448953,0.114965,FALSE,NA,NA
"cg16272981","ILMN_2352097",-0.324663370847702,5.37997481090829e-12,422,0.37,0.4733131923,-0.41161,0.136702,FALSE,NA,NA
"cg16272981","ILMN_2098126",-0.381986439228058,1.77199222013391e-16,422,0.308,0.4733131923,-0.459547,0.197754,FALSE,NA,NA
"cg16272981","ILMN_1797988",-0.334507703781128,1.06960349327636e-12,422,0.294,0.4733131923,-0.416123,0.189478,FALSE,NA,NA
"cg16287740","ILMN_1670576",-0.476364195346832,5.36022282450996e-24,383,0.244,0.6809571286,-0.798898,0.079239,TRUE,TRUE,5426
"cg16287740","ILMN_2312606",-0.515963077545166,1.0969422187289e-30,410,0.329,0.6809571286,-0.784863,0.059685,TRUE,TRUE,5017
"cg16291657","ILMN_2098126",0.348587214946747,9.51186972585219e-14,422,0.308,0.3521825397,0.868255,0.215839,FALSE,NA,NA
"cg16291657","ILMN_2352097",0.32566836476326,4.57496402958245e-12,422,0.37,0.3521825397,0.576137,0.151821,FALSE,NA,NA
"cg16291657","ILMN_1731233",0.415208011865616,1.49367326205503e-19,422,0.394,0.3521825397,0.634698,0.120929,FALSE,NA,NA
"cg16291657","ILMN_2384122",0.335892498493195,8.47939208956155e-13,422,0.387,0.3521825397,0.519876,0.152351,FALSE,NA,NA
"cg16291657","ILMN_1773352",0.33749932050705,6.46631483742792e-13,422,0.311,0.3521825397,0.439048,0.200247,FALSE,NA,NA
"cg16314639","ILMN_2073184",0.340953767299652,3.82833474027663e-13,421,0.325,0.4860557769,0.469476,0.134236,FALSE,NA,NA
"cg16314639","ILMN_2098126",0.355480879545212,2.97284509545736e-14,421,0.308,0.4860557769,0.36301,0.191599,FALSE,NA,NA
"cg16314639","ILMN_1773352",0.329710870981216,2.51421838805155e-12,421,0.311,0.4860557769,0.285452,0.158411,FALSE,NA,NA
"cg16314639","ILMN_1731233",0.323426961898804,6.94926661403689e-12,421,0.394,0.4860557769,0.457214,0.113342,FALSE,NA,NA
"cg16314639","ILMN_1797988",0.322769850492477,7.71767525892971e-12,421,0.294,0.4860557769,0.512531,0.18152,FALSE,NA,NA
"cg16316162","ILMN_1710752",-0.537660479545593,9.13901464106617e-35,422,0.316,0.826369545,-0.815661,0.059165,TRUE,TRUE,3140
"cg16341159","ILMN_1773352",0.321308195590973,9.19998551308433e-12,422,0.311,0.2507522568,0.417117,0.26637,TRUE,FALSE,27077927
"cg16386697","ILMN_1791754",0.42468586564064,4.28882401225821e-20,413,0.266,0.8425120773,0.712461,0.093474,TRUE,TRUE,9365
"cg16391608","ILMN_1731233",-0.349281489849091,8.41316704319793e-14,422,0.394,0.4579158317,-0.545713,0.122941,FALSE,NA,NA
"cg16391608","ILMN_2352097",-0.321600198745728,8.78274281332467e-12,422,0.37,0.4579158317,-0.53881,0.147935,FALSE,NA,NA
"cg16391678","ILMN_1773352",-0.356326431035995,2.37685121739895e-14,422,0.311,0.5187817259,-0.407534,0.15062,FALSE,NA,NA
"cg16393873","ILMN_1731233",-0.359659075737,1.29167962528947e-14,422,0.394,0.4390485629,-0.313196,0.127831,FALSE,NA,NA
"cg16393873","ILMN_2098126",-0.348267436027527,1.00640088123503e-13,422,0.308,0.4390485629,-0.513763,0.212734,FALSE,NA,NA
"cg16393873","ILMN_1773352",-0.324596017599106,5.43861044612716e-12,422,0.311,0.4390485629,-0.106879,0.187305,FALSE,NA,NA
"cg16408820","ILMN_1773352",-0.337208926677704,6.79178298024885e-13,422,0.311,0.406626506,-0.341753,0.181534,FALSE,NA,NA
"cg16408820","ILMN_2098126",-0.327025949954987,3.67162351283352e-12,422,0.308,0.406626506,-0.306593,0.226494,FALSE,NA,NA
"cg16408865","ILMN_1815205",-0.336149513721466,8.12056268320471e-13,422,0.336,0.5656970913,-0.454192,0.08398,TRUE,TRUE,6172
"cg16426366","ILMN_1731233",-0.32881236076355,2.74396793324461e-12,422,0.394,0.4181636727,-0.366161,0.126179,FALSE,NA,NA
"cg16477774","ILMN_2384122",0.37469682097435,7.47868552228737e-16,422,0.387,0.609929078,0.544509,0.102453,FALSE,NA,NA
"cg16477774","ILMN_2352097",0.377810955047607,4.06209149676821e-16,422,0.37,0.609929078,0.566534,0.102833,FALSE,NA,NA
"cg16477774","ILMN_1731233",0.469917148351669,1.65050758650798e-25,422,0.394,0.609929078,0.573608,0.08386,FALSE,NA,NA
"cg16490823","ILMN_1671565",0.385877996683121,8.08334124264132e-17,422,0.31,0.7409638554,0.654006,0.074933,TRUE,TRUE,257561
"cg16508068","ILMN_1731233",0.366451174020767,3.92214130391389e-15,421,0.394,0.5177664975,0.452095,0.116743,FALSE,NA,NA
"cg16508068","ILMN_2098126",0.333536893129349,1.33728623368411e-12,421,0.308,0.5177664975,0.188139,0.224053,FALSE,NA,NA
"cg16519923","ILMN_1813338",-0.335471928119659,9.0547752525005e-12,385,0.205,0.5336008024,-0.414788,0.138546,FALSE,NA,NA
"cg16519923","ILMN_1731233",-0.38475313782692,1.01537743061216e-16,422,0.394,0.5336008024,-0.479865,0.096471,FALSE,NA,NA
"cg16519923","ILMN_2098126",-0.383081555366516,1.42244818078572e-16,422,0.308,0.5336008024,-0.629456,0.18059,FALSE,NA,NA
"cg16519923","ILMN_1773352",-0.36791667342186,2.75660027973795e-15,422,0.311,0.5336008024,-0.445044,0.138619,FALSE,NA,NA
"cg16521917","ILMN_1731233",0.350924372673035,6.72859668286319e-14,421,0.394,0.4535464535,0.385938,0.146167,FALSE,NA,NA
"cg16536329","ILMN_1731233",0.325249850749969,4.89480304488265e-12,422,0.394,0.4929577465,0.420116,0.123657,FALSE,NA,NA
"cg16553119","ILMN_1751956",-0.464305073022842,7.67564801630556e-25,422,0.26,0.8046511628,-0.850954,0.091102,TRUE,TRUE,21817
"cg16553297","ILMN_1773352",-0.327506303787231,3.60198378882351e-12,421,0.311,0.4112983152,-0.354739,0.200506,FALSE,NA,NA
"cg16553500","ILMN_2098126",0.346961110830307,1.26638621194815e-13,422,0.308,0.3557788945,0.466489,0.235127,FALSE,NA,NA
"cg16553500","ILMN_1773352",0.330536961555481,2.06746252937537e-12,422,0.311,0.3557788945,0.247119,0.201768,FALSE,NA,NA
"cg16560711","ILMN_1731233",0.354597628116608,3.48674143956934e-14,421,0.394,0.4989959839,0.303012,0.134618,FALSE,NA,NA
"cg16579908","ILMN_1731233",-0.336662739515305,7.4478659027841e-13,422,0.394,0.174,-0.907711,0.258495,TRUE,FALSE,52327889
"cg16585132","ILMN_1703558",-0.482276946306229,4.98888042406488e-27,422,0.183,0.7671092952,-0.715994,0.078745,TRUE,TRUE,2237
"cg16590794","ILMN_1660462",0.32100921869278,9.64720580960052e-12,422,0.311,0.4178356713,0.351077,0.172762,FALSE,NA,NA
"cg16596691","ILMN_2098126",-0.326439023017883,4.03850664403414e-12,422,0.308,0.4261306533,-0.548592,0.234766,FALSE,NA,NA
"cg16596691","ILMN_1773352",-0.323704391717911,6.27612956591037e-12,422,0.311,0.4261306533,-0.355471,0.196279,FALSE,NA,NA
"cg16611352","ILMN_2098126",0.355289578437805,2.8689391182731e-14,422,0.308,0.3913480885,0.421084,0.252841,TRUE,FALSE,30379096
"cg16615829","ILMN_1786426",-0.350249141454697,8.11936197003424e-14,420,0.3,0.4185814186,-0.722708,0.109082,TRUE,TRUE,16003
"cg16625218","ILMN_2098126",-0.33188733458519,1.65423131072169e-12,422,0.308,0.5156407669,-0.410838,0.19863,FALSE,NA,NA
"cg16625218","ILMN_1773352",-0.327994376420975,3.13618968752984e-12,422,0.311,0.5156407669,-0.274873,0.166364,FALSE,NA,NA
"cg16650630","ILMN_3251269",0.340595990419388,3.81716610508253e-13,422,0.293,0.823,0.837568,0.148663,TRUE,TRUE,36775
"cg16651768","ILMN_1773352",-0.360194832086563,1.1702142820031e-14,422,0.311,0.3356713427,-0.237879,0.202606,FALSE,NA,NA
"cg16651768","ILMN_2098126",-0.333402961492538,1.28616589688971e-12,422,0.308,0.3356713427,-0.368856,0.243915,FALSE,NA,NA
"cg16668359","ILMN_1731233",0.397833287715912,8.07387759474948e-18,420,0.394,0.421686747,0.456579,0.119157,FALSE,NA,NA
"cg16677399","ILMN_1676528",0.414902776479721,1.76639160959797e-19,421,0.384,0.7773237998,0.518847,0.067337,TRUE,TRUE,2452739
"cg16677399","ILMN_1700067",0.3615343272686,9.82401990003692e-15,421,0.41,0.7773237998,0.493004,0.087725,TRUE,TRUE,2462442
"cg16682276","ILMN_1683279",-0.638092696666718,1.68767119618685e-53,419,0.37,0.6932938856,-0.89418,0.046612,TRUE,TRUE,3842
"cg16704678","ILMN_1731233",0.33381587266922,1.27665195601897e-12,421,0.394,0.3149448345,0.526935,0.146687,FALSE,NA,NA
"cg16718624","ILMN_2098126",0.334731727838516,1.030251392469e-12,422,0.308,0.3787878788,0.36256,0.275732,FALSE,NA,NA
"cg16718624","ILMN_1731233",0.372316986322403,1.18665938459532e-15,422,0.394,0.3787878788,0.442109,0.1512,FALSE,NA,NA
"cg16731157","ILMN_1731233",0.375446021556854,7.56864873572364e-16,420,0.394,0.3768844221,0.623652,0.146594,FALSE,NA,NA
"cg16759787","ILMN_2098126",-0.330356389284134,2.26167218973261e-12,421,0.308,0.3894945491,-0.859269,0.229297,FALSE,NA,NA
"cg16759787","ILMN_1773352",-0.346310645341873,1.51673911629816e-13,421,0.311,0.3894945491,-0.770919,0.180714,FALSE,NA,NA
"cg16768018","ILMN_1731233",0.335975110530853,8.36239689362369e-13,422,0.394,0.3956043956,0.584502,0.138833,FALSE,NA,NA
"cg16789764","ILMN_1773352",-0.322591692209244,7.93990432664786e-12,421,0.311,0.2981927711,-0.428686,0.223095,FALSE,NA,NA
"cg16807061","ILMN_1731233",0.375142395496368,7.41937660952471e-16,421,0.394,0.406218656,0.479267,0.121248,FALSE,NA,NA
"cg16807061","ILMN_2352097",0.333332389593124,1.38351120446596e-12,421,0.37,0.406218656,0.546854,0.137129,FALSE,NA,NA
"cg16822855","ILMN_2404850",0.356412887573242,2.33977132086046e-14,422,0.297,0.5326732673,0.778315,0.124298,TRUE,TRUE,75446
"cg16853860","ILMN_2376108",-0.353330045938492,4.08588156309278e-14,422,0.22,0.6663395486,-0.546905,0.082268,TRUE,TRUE,1948
"cg16933181","ILMN_1731233",0.3732730448246,9.86263290311183e-16,422,0.394,0.4408493428,0.421151,0.135611,FALSE,NA,NA
"cg16960674","ILMN_1731233",-0.330114156007767,2.21643276061326e-12,422,0.394,0.3857715431,-0.347772,0.152834,FALSE,NA,NA
"cg16960674","ILMN_1773352",-0.361342996358871,9.46361967875126e-15,422,0.311,0.3857715431,-0.612928,0.195613,TRUE,FALSE,37814081
"cg16960674","ILMN_2098126",-0.362114071846008,8.20177808053045e-15,422,0.308,0.3857715431,-0.639472,0.238758,TRUE,FALSE,37814853
"cg16964728","ILMN_1773352",-0.356157392263412,2.4510190967834e-14,422,0.311,0.3805748266,-0.611308,0.151411,FALSE,NA,NA
"cg17000899","ILMN_1731233",0.339287489652634,4.77312787229207e-13,422,0.394,0.298105683,0.700842,0.166473,FALSE,NA,NA
"cg17028595","ILMN_1731233",-0.330163478851318,2.33442916993645e-12,421,0.394,0.2898696088,-0.257165,0.186305,FALSE,NA,NA
"cg17046577","ILMN_1731233",0.414682984352112,1.68200296248344e-19,422,0.394,0.5205616851,0.583912,0.10195,FALSE,NA,NA
"cg17071639","ILMN_1731233",0.335888773202896,8.48470535873779e-13,422,0.394,0.3956043956,0.552714,0.182402,FALSE,NA,NA
"cg17072368","ILMN_2098126",-0.342524260282516,2.74038873453901e-13,422,0.308,0.3946053946,-0.535052,0.200854,TRUE,FALSE,21806015
"cg17079757","ILMN_1658399",0.354699611663818,3.19209720461694e-14,422,0.301,0.351,0.284381,0.174881,FALSE,NA,NA
"cg17079757","ILMN_2098126",0.33646896481514,7.69519590522802e-13,422,0.308,0.351,0.132283,0.276474,FALSE,NA,NA
"cg17108629","ILMN_3306672",0.341635376214981,3.19368703553994e-13,422,0.326,0.5487437186,0.328144,0.118759,FALSE,NA,NA
"cg17108629","ILMN_2098126",0.340946882963181,3.59442393027296e-13,422,0.308,0.5487437186,0.425933,0.193914,FALSE,NA,NA
"cg17108629","ILMN_1731233",0.360813051462173,1.04391808654548e-14,422,0.394,0.5487437186,0.343085,0.111825,FALSE,NA,NA
